_id,url,name,available,price,roaster_id,images,date_updated,date_found,attributes.origin,attributes.altitude,attributes.brew,attributes.varietal,attributes.region,attributes.roast_darkness,attributes.producer,attributes.flavor_notes,attributes.description,attributes.harvest_date,roaster_data._id,roaster_data.name,roaster_data.url,roaster_data.scrape_url,roaster_data.currency,roaster_data.scraped_at,attributes.flavour_notes,bag_size,description,attributes.process,attributes.bag_size,harvest_date,attributes.dimensions,attributes.outside_material,attributes.inside_material,attributes.straps,image,found
652e7f699885684c7b13a889,https://proudmarycoffee.com//products/honduras-rodin-moreno-pacas-natural-deluxe-edition,DELUXE EDITION: HONDURAS Rodin Moreno | Pacas | Natural,False,18.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/HON_Rodin_Moreno_Pacas_Natural.jpg?v=1542597042,2023-10-17T14:34:48.950Z,2023-10-17 14:34:49,Honduras,,"['espresso', 'filter']",Pacas,"El Cedral, Santa Barbara",,Rodin Moreno,"Strawberry, papaya, plum & cherry blossom","The young gun and entrepreneur, Mr Rodin Moreno unleashes his first ever production of natural Pacas for 2018! This experimental lot was instigated during our visit to Rodin’s farm in March this year, in order to diversify his skill set and allow him to earn more from his coffee. Rodin has nailed this experiment and produced a coffee with tropical notes and confectionary sweetness. He has also grown remarkably as an entrepreneur and now manages a team that assists other coffee producers with farm maintenance in El Cedral. Rodin has also bought some cows to make his own cheese and some horses to help traverse his land. Get behind this young, hardworking and dedicated entrepreneur!",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7f559885684c7b13a888,https://proudmarycoffee.com//products/duluxe-edition-brazil-luciano-brago-sitio-da-pedra-2nd-place-cocarive-auction-natural,DELUXE | Brazil | Luciano Brago | Sitio da Pedra | 2nd Cocarive Auction | Natural,False,18.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/BRA_Luciano_Brago_Image_77465f99-0d93-41c2-8b1c-d4d92d1e67c7.jpg?v=1562009159,2023-10-17T14:34:28.667Z,2023-10-17 14:34:29,Brazil,,"['espresso', 'filter']",,Carmo de Minas,,Luciano Brago,"Green melon, confectionery, & tropical","The stunning 40 hectare farm of Sitio da Pedra has been in the family for more than 45 years. Luciano started working on the farm when he was 15 years old, so you can imagine his wealth of knowledge today at the age of 51. He has placed in numerous competitions and is constantly striving to learn new techniques and practices. He says that everything he does is dedicated to his wife and three daughters. With such passion it is no surprise his coffee tastes so good!",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7f429885684c7b13a887,https://proudmarycoffee.com//products/duluxe-edition-brazil-jesimar-sandi-sitio-sao-joaquim-1st-place-cocarive-auction-natural,DELUXE | Brazil | Jesimar Sandi | Sitio Sao Joaquim | 1st Cocarive Auction | Natural,False,19.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/BRA_Luciano_Brago_Image.jpg?v=1562009034,2023-10-17T14:34:10.108Z,2023-10-17 14:34:10,Brazil,,"['espresso', 'filter']",,Carmo de Minas,,Jesimar Sandi,"Cinnamon, candy sweet & shortbread","The first coffee seedlings were planted on Sitio Sao Joaquim by Jesimar’s grandfather, Vicente Garcia de Oliveira, in 1853. Now Jesimar runs the farm to the mantra passed on from his father, ‘Coffee is the foundation of our family, and our livelihood comes from the effort that we put into our farm.’ Such energy devoted to producing coffee has paid off for Jesimar, with him taking first place in the Brazil Cup of Excellence competition in 2012; his coffee scored an impressively high 92 points! Jesimar is never idle in his pursuit of learning and improving, coming first for him was just the beginning, not the end. He frequently consults agronomists and is searching for the perfect nutrition balance so his beautiful coffee trees can thrive.",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7f2d9885684c7b13a886,https://proudmarycoffee.com//products/deluxe-edition-brazil-luiz-paulo-dias-pereira-fazenda-ip-10th-place-cocarive-auction-natural,DELUXE | Brazil | Luiz Paulo Dias Pereira | Fazenda | #10 Cocarive Auction | Natural,False,15.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/BRA_Luiz_Paulo_Dias_Pereira_Image.jpg?v=1562009953,2023-10-17T14:33:48.897Z,2023-10-17 14:33:49,Brazil,,"['espresso', 'filter']",,Carmo de Minas,,Luiz Paulo Dias Pereira,"Pineapple, papaya & bubblegum","Tasting Notes: Pineapple, papaya & bubblegum
Region: Carmo de Minas
Producers: Luiz Paulo Dias Pereira
Process: Natural
Recipe: Espresso - 1:2.5 | Filter - 1:17
About the farm: Five years after Luiz’ father bought Fazenda IP Luiz graduated from studying agriculture, and together they managed the farm. In 1974 Luiz began a great expansion of the farm, planting more and more coffee. He saw great potential in what the land had to offer, and he was right. The quality produced by the farm went from strength to strength with Luiz implementing a bonus system for all the processing employees if a coffee scored over 80 points. Luiz has crafted a team of coffee processing experts at Fazenda IP, and the decades of passion are paying off. This coffee placed 10th in the Cocarive Auction.",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7f169885684c7b13a885,https://proudmarycoffee.com//products/deluxe-burundi,DELUXE | BURUNDI | Nkuba COE#10 | Red Bourbon | Natural,False,24.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/Burundi-CoE-10-front.png?v=1585249002,2023-10-17T14:33:26.497Z,2023-10-17 14:33:26,Burundi,,"['espresso', 'filter']",Red Bourbon,Kayanza,,KIJSCO Company,"Grilled peach, mango, papaya, passionfruit, & cola","Feeling a little stir-crazy? Want something a little special to get you through? Feeling a little Wild? We couldn’t be more excited to offer up this amazing little gem from Burundi. This coffee was produced by KIJSCO Company, a corporate society initiative; they work with 867 coffee farmers, 65% are women. Roasting days: Proud Mary roast Monday-Friday during normal business hours. To ensure freshness of coffee, best to order early in the week as postal services and couriers do not operate on weekends. Orders: placed by 8.30am PST will be roasted and dispatched the same day. If you are ordering on a Friday, and order after 8.30am then your coffee will be roasted the following business day - Monday.",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7f029885684c7b13a884,https://proudmarycoffee.com//products/deluxe-costa-rica-finca-cordillera-del-fuego-caturra-anaerobic,DELUXE | Costa Rica | Finca Cordillera del Fuego | Caturra | Anaerobic,False,16.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/Costa-Rica-DL-PM-Coffee-square.png?v=1579197292,2023-10-17T14:33:06.413Z,2023-10-17 14:33:06,Costa Rica,,"['espresso', 'filter']",Caturra,Tarrazú,,Luis Eduardo Campos,"Cinnamon, red apple, & hot cross buns","You need this coffee! The anaerobic process involves removing the cherries skin, and sealing it in a tank. The absence of oxygen develops a unique flavor profile, giving you an intense flavor bomb! Our Anaerobic process coffee comes from Tarrazú producer Luis Eduardo Campos, of Finca Cordillera del Fuego. Don Luis is constantly pursuing new and innovative ways to improve his coffee production. Don Luis is also progressive in his farming practices. In 2017 he joined NAMA (Nationally Appropriate Mitigation Actions) whose objective is to dramatically reduce emissions of green house gases within the coffee sector",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7eef9885684c7b13a883,https://proudmarycoffee.com//products/deluxe-nicaragua-finca-la-laguna-caturra-anaerobic-natural-72hr,DELUXE | Nicaragua | Finca La Laguna | Caturra | Anaerobic Natural 72hr,False,18.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/Nicaragua-PM-Coffee-square.png?v=1579197637,2023-10-17T14:32:47.002Z,2023-10-17 14:32:47,Nicaragua,,"['espresso', 'filter']",Caturra,Nueva Segovia,,Olman Valladarez,"Plum, grape, 100% purple","Tasting Notes: Plum, grape, 100% purple
Region: Nueva Segovia
Producers: Olman Valladarez
Process: Anaerobic Natural 72hr
Recipe: Espresso - 1:2.5 | Filter - 1:17
About the farm: Coffee producer Olman Valladarez and his team support many social projects in their local community. On the serious side they have developed public health campaigns focussed on issues most relevant to the community such as dental care, breast cancer, and diabetes. Moreover, they also organise recreational activities and celebrations for important holidays. We have been showcasing Olman’s Caturra from Finca La Laguna since 2018. The fairly long 72 hour anaerobic (without oxygen) natural fermentation really brings out flavors of deep purple fruits. Coffee meets science! The extended fermentation increases the intensity of flavor! This is a great example of the next chapter for specialty coffee and coffee processing.",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7ed89885684c7b13a882,https://proudmarycoffee.com//products/deluxe-nicaragua-finca-buenos-aires-maragogipe-anaerobic-natural-60hrs,DELUXE | Nicaragua | Finca Buenos Aires | Maragogipe | Anaerobic Natural 60hrs,False,20.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/NIC_Anaerobic_60hr.jpg?v=1565205541,2023-10-17T14:32:23.822Z,2023-10-17 14:32:24,Nicaragua,,"['espresso', 'filter']",,Nueva Segovia,,Olman Valladarez,"Tropical fruits, jam, & milk chocolate","Coffee producer Olman Valladarez and his team support many social projects in their local community. On the serious side they have developed public health campaigns focussed on issues most relevant to the community such as dental care, breast cancer, and diabetes. Moreover, they also organise recreational activities and celebrations for important holidays. Maragogipe from Finca Buenos Aires, which placed 1st in the Cup of Excellence in 2015, is a rare coffee due to its very low yields and susceptibility to leaf rust. It does though have an exceptional cup quality making this a very special find for us. The fairly long 60 hour anaerobic (without oxygen) natural fermentation really brings out flavors of tropical fruits and a jammy mouthfeel.",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7ebe9885684c7b13a878,https://proudmarycoffee.com//products/el-salvador-san-joaquin-red-bourbon-washed,EL SALVADOR | San Joaquin | Red Bourbon | Washed,False,12.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/ELS_San_Joaquin_Image.jpg?v=1521683534,2023-10-17T14:31:58.624Z,2023-10-17 14:31:58,El Salvador,,"['espresso', 'filter']",Red Bourbon,Canton Lomas De San Marcelino,,"Cafe Pacas, Vivagua Mill","Green apple, green grape, apricot, caramel, and super creamy","Finca San Joaquin is a part of the reputable collection of farms from the Pacas family in El Salvador. At San Joaquins highest elevation there is a natural cypress forest that has been conserved. The forest provides a habitat for endangered mammals, birds and reptiles. It is located at the Ayeco Mount, on the north eastern part of the Lamatepec Volcano. From Finca San Joaquin we present the Red Bourbon varietal processed via the washed method. This coffee is extremely sweet, balanced and clean, with a nice acidity that makes it ideal for espresso and filter. It’s a ‘sessionable’ and easy to drink coffee that will leave you going back for cup after cup!",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7e969885684c7b13a877,https://proudmarycoffee.com//products/el-salvador-finca-la-fany-2018-natural,El Salvador | Finca La Fany (2018) | Bourbon | Natural,False,16.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/ELS_Finca_La_Fany_-_Bourbon_SHOP.jpg?v=1535324195,2023-10-17T14:31:18.207Z,2023-10-17 14:31:18,El Salvador,1700+ masl,['filter'],Bourbon,"Apaneca, Ahuachapan",,,"Rose, peach, watermelon and silky","Where do we begin here... the taste says it all with this one. Its profile defies what is known to be cultivated in El Salvador. Huge tropical notes and a refined and complex profile that leaves you gob smacked. The Palo Alto tablon (a specific plot of land) is the highest point of Finca La Fany and stands at 1700+ masl! This is very high for El Salvador. The high altitude results in cool nights and slow maturation of the cherry, which leads to big sweetness and more complex flavours. The immaculate processing at Si Cafe combined with these environmental factors creates this truly unique coffee, which has become a favourite amongst Proud Mary staff. El Salvador represent!",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7e849885684c7b13a876,https://proudmarycoffee.com//products/el-salvador-finca-la-fany-2018-yellow-caturra-natural,El Salvador | Finca La Fany (2018) | Yellow Caturra | Natural,False,17.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/ELS_Yellow_Caturra_Natural_SHOP.jpg?v=1535324572,2023-10-17T14:30:59.745Z,2023-10-17 14:31:00,El Salvador,,['filter'],Yellow Caturra,"Apaneca, Ahuachapan",,,"Honeydew melon, peach, maple syrup and juicy","Yellow, yellow, yellow! Most Caturra you come across is red, but this natural mutation is yellow in colour and bears a unique flavour profile. Cultivated at Finca La Fany, one of the Silvas’ most reputable and award winning (Cup of Excellence) farms, this coffee is the face of a new generation. Rafael Jnr. flies the flag here, choosing to process this coffee via the natural method to increase the intensity and complexity of flavour. We cupped this coffee and the spoon dropped... what is this??? Melon and yellow fruits jumped out of the cup. The quantity produced for 2018 was minimal, with less than 5 bags (69kg each) produced. A special treat for 2018 at Proud Mary Coffee Roasters!",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7e6d9885684c7b13a875,https://proudmarycoffee.com//products/el-salvador-finca-la-fany-2018-pacamara-natural,El Salvador | Llano Grande (2018) | Pacamara | Natural,False,18.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/ELS_Llano_Grande_Pacamara_SHOP.jpg?v=1535325001,2023-10-17T14:30:37.332Z,2023-10-17 14:30:37,El Salvador,,['filter'],Pacamara,Apaneca Ahuachapan,,,"Peach, blackberry, cinnamon, cocoa and syrupy","It’s the beating heart of the Si Café operation. This is hands down some of the best Pacamara you can find in El Salvador. This Pacamara is processed through the onsite mill located in Apaneca. It’s one of the purest strains you can find and it thrives in this environment. Budding flowers dominate the landscape and the upcoming harvest looks to be of epic quality. We sat at the dining table with them and discussed coffee over breakfast, where we found out that this varietal is Don Rafael Snr’s favourite. You could see the honesty and purity in Rafael’s statement. This lot is processed using the natural method that makes it sing with flavour. Keep your eyes peeled for the 2019 Cup of Excellence... you just might see this coffee blow up!",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7e589885684c7b13a872,https://proudmarycoffee.com//products/el-salvador-san-joaquin-red-bourbon-natural,El Salvador | San Joaquin | Red Bourbon | Natural,False,12.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/el-salvador-finca-san-joaquin-single-origin-proud-mary-coffee.png?v=1579291808,2023-10-17T14:30:15.732Z,2023-10-17 14:30:16,El Salvador,,"['espresso', 'filter']",Red Bourbon,Santa Ana,,Pacas Family,"Cherry, red wine, & milk chocolate","Finca San Joaquin is a part of the reputable collection of farms from the Pacas family in El Salvador. At San Joaquin’s highest elevation there is a natural cypress forest that has been conserved. The forest provides a habitat for endangered mammals, birds, and reptiles, on the northeastern part of the Lamatepec Volcano. This particular coffee is hand-picked directly from the tree, and is sundried as a whole cherry. Through this process, we get delicious notes of cherry, red wine, milk chocolate with a big syrupy body. Roasting days: Proud Mary roast Monday-Friday during normal business hours. To ensure freshness of coffee, best to order early in the week as postal services and couriers do not operate on weekends. Orders: placed by 8.30am PST will be roasted and dispatched the same day. If you are ordering on a Friday, and order after 8.30am then your coffee will be roasted the following business day - Monday.",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7e449885684c7b13a871,https://proudmarycoffee.com//products/el-salvador-la-siberia-bourbon-anaerobic-honey,EL SALVADOR | La Siberia | Bourbon | Anaerobic Honey,False,18.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/chance-meeting-coffee.png?v=1594933348,2023-10-17T14:29:55.998Z,2023-10-17 14:29:56,El Salvador,,"['espresso', 'filter']",Bourbon,,,Silva Family,"Peach, cherry, & winey","Welcome back to Finca La Siberia. 2019 unveils the fresh harvest from our partners, the Silva family of Si Café. There are some hidden treasures and challenges amongst this landscape that allude to another world. La Siberia is known for harsh weather conditions and demanding terrain. RafaelSilva has delivered the family’s very first anaerobic processing for 2019. The whole coffee cherries are fermented in a sealed vat, pulped, and dried via the honey method. Strap yourself in for the wild ride and flavors of Finca La Siberia.",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7e329885684c7b13a870,https://proudmarycoffee.com//products/ethiopia-guji-hambela-buku-natural,ETHIOPIA Guji Hambela Buku | Grade 1 | Natural,False,17.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/ETH_Guji_Hambela_Buku.jpg?v=1542595934,2023-10-17T14:29:37.997Z,2023-10-17 14:29:38,Ethiopia,,"['espresso', 'filter']",Heirloom,"Buku, Oromia, Guji",,,"Juicy ripe peaches, raspberry, lemonade & melon","It has been a long time since we have seen an Ethiopian natural this exciting! The big juicy peachy aromatics follow through right into the cup. Every time we had a sip our knees buckled and drool started coming out of the side of our mouths, this is how we knew we had to get this in the roastery! This lot came first place in the Africa Taste of Harvest competition. It has been carefully prepared on raised beds in the area of Buku, a district of Hambela Wamena, in the broader Guji area. This coffee has been hand-picked and matured with the strict supervision from the dry mill manager. Grown at high altitude between 1980-2330masl this beautiful natural has unique and delicious characteristics in the cup.",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7e209885684c7b13a86f,https://proudmarycoffee.com//products/ethiopia-guji-highland-hiddi-grade-1-natural-organic,ETHIOPIA Guji Highland Hiddi | Grade 1 | Natural | Organic,False,15.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/ETH_Guji_Highlad_Hiddi.jpg?v=1554398203,2023-10-17T14:29:20.036Z,2023-10-17 14:29:20,Ethiopia,,"['espresso', 'filter']",Heirloom,"Oromia, East Guji",,,"Juicy strawberry, pear, & watermelon","Guji Highland is a coffee plantation located in the Shakiso District of Ethiopia’s Guji Zone. In addition to producing its own coffees, Guji Highland processes and exports coffee from nearby smallholder farmers, as is typical of centralized washing stations in Ethiopia. This Hiddi lot comes from local smallholder farmers who have gained market access via this method. Guji Highland are experts in natural coffee processing, and the evidence is in the beautifully balanced yet striking cup profiles they produce. After ripe red cherries are delivered by the farmers, Guji Highland processing specialists place the coffee on raised beds three feet above the ground. As the cherries dry, they are hand-turned and sorted to ensure even drying and prevent mildew from growing. During the night, the cherries are covered to protect them from the elements and cold temperatures. As an organic operation, Guji and its partner farmers rely on the incredibly rich soils of the Guji region and shade of indigenous shade trees to cultivate their thriving coffee plants. Preserving the natural environment through their coffee production practices is an essential part of their operation.",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7e079885684c7b13a86e,https://proudmarycoffee.com//products/ethiopia-guji-hambela-qirtira-goyo-washed,ETHIOPIA Guji Hambela Qirtira Goyo | Washed,False,15.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/ETH_Guji_Hambela_Qirtira_Goyo_Image.jpg?v=1562013780,2023-10-17T14:28:55.130Z,2023-10-17 14:28:55,Ethiopia,,"['espresso', 'filter']",,Oromia,,,"Juicy red fruits, clean & bright","Qirtira Goyo is a village located in the Dimtu Werda of the Hambela Wamena Zone, which borders Gedeb and Uraga on the East. Newly planted coffee trees in the area are picked when well matured. This has been a custom of the Guji natives in Qirtira Goyo. Gemede Dekama Washing Station is in close proximity to many coffee farms. This allows for immediate processing when cherry has reached optimal maturity. Quality in this cup is exemplified by the focus and dedication of this group. Roasting days: Proud Mary roast Monday-Friday during normal business hours. To ensure freshness of coffee, best to order early in the week as postal services and couriers do not operate on weekends. Orders placed by 8.30am PST will be roasted and dispatched the same day. If you are ordering on a Friday, and order after 8.30am then your coffee will be roasted the following business day - Monday.",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7df29885684c7b13a86c,https://proudmarycoffee.com//products/honduras-nahun-fernandez-lot-4-catuai-washed,HONDURAS | Nahun Fernandez | Yellow Catuai | Washed,False,14.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/Nahun_F_Image.jpg?v=1521675703,2023-10-17T14:28:34.113Z,2023-10-17 14:28:34,Honduras,1500 – 1580 masl,['filter'],Catuai,"Las Flores, Santa Barbara",,,"Chocolate fudge, pear, white nectarine and malt.","This is a coffee you should know relatively well if you have been drinking Nahun Fernandez the past few years! This is a great coffee with nice citrus and well rounded flavor in the cup.

Here we are back in the heart and soul of Honduras. We traveled back to the Las Flores region to visit our dear friends the Fernandez family. It has been a full year, however, as soon as you’re back on the finca, it feels like you never really left. Huge smiles and wide-open arms welcome you back. It feels emotional and it’s a strong tangible connection you share with the family and their land. Nahun has been busy! Yet again quality has surpassed last year, with all lots, varietals, and processes shining in flavor. Clear distinction, big flavours, and a guarantee to put a smile on your face! We hope you enjoy!",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7dde9885684c7b13a86b,https://proudmarycoffee.com//products/honduras-nahun-fernandez-parainema-honey,Honduras | Nahun Fernandez | Parainema | Honey,False,19.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/HON_Nahun_Fernandez_Honey_day-dreamer-coffee_UPDATE.png?v=1593215771,2023-10-17T14:28:14.325Z,2023-10-17 14:28:14,Honduras,,"['espresso', 'filter']",Parainema,Las Flores,,Nahun Fernandez,"Peach, tangy, vanilla, & floral","Nahun Fernandez has evolved into the master coffee processor of the Las Flores region in Santa Barbara, Honduras. He has consulted and assisted his neighbors by teaching them the very techniques he has acquired from Proud Mary; to improve taste profile, flavor qualities, and the overall coffee quality. The quality is so consistent that he has walked away with two awards for 2018! For 2019, we present a refined and elegant version of Nahun’s award-winning Parainema honey. This very coffee won him stardom and recognition in the 2018 Honduras Cup of Excellence.",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7dcc9885684c7b13a86a,https://proudmarycoffee.com//products/honduras-nahun-fernandez-parainema-natural,Honduras | Nahun Fernandez | Parainema | Natural,False,19.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/HON_Nahun_Fernandez_Natural_FarOut-coffee_UPDATE.png?v=1593215816,2023-10-17T14:27:56.498Z,2023-10-17 14:27:56,Honduras,,"['espresso', 'filter']",Parainema,Las Flores,,Nahun Fernandez,"Dark chocolate, grilled pineapple, honey, & hibiscus",The true evolution of a coffee producer. Nahun Fernandez has gone from being a very traditional coffee producer to one who is innovating and placing in Cup of Excellence competitions. Every year Nahun rises to the challenge of something new and 2019 was no different. This is the first time Nahun has processed his Parainema via the natural method… and it is quite exceptional. Thick and syrupy… rich and delicious!,,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7dbb9885684c7b13a869,https://proudmarycoffee.com//products/honduras-nahun-fernandez-yellow-catuai-anaerobic-honey,Honduras | Nahun Fernandez | Yellow Catuai | Anaerobic Honey,False,19.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/Mind-Blown-coffee.png?v=1594933593,2023-10-17T14:27:39.157Z,2023-10-17 14:27:39,Honduras,,"['espresso', 'filter']",Yellow Catuai,Las Flores,,Nahun Fernandez,"Peach, apricot, & creamy",The true evolution of a coffee producer. Nahun Fernandez has gone from being a very traditional coffee producer to one who is innovating and placing in Cup of Excellence competitions. Every year Nahun rises to the challenge of something new and 2019 has been no different. This coffee is a hybrid process where the whole cherry was fermented for 96 hours before being de-pulped and dried as a honey for 20 days. The extended period of malolactic fermentation creates a viscous and creamy mouthfeel with notes of yellow stone fruit like peach and apricot.,,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7da79885684c7b13a868,https://proudmarycoffee.com//products/honduras-ovidio-gomez-parainema-washed,Honduras | Ovidio Gomez | Parainema | Washed,True,17.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/HON-Ovidio_Quirky-coffee.png?v=1588958085,2023-10-17T14:27:19.484Z,2023-10-17 14:27:19,Honduras,,"['espresso', 'filter']",Parainema,Finca El Paraiso,,Ovidio Gomez,"Pink grapefruit, red currant, & floral","Where’s the machete at? Ovidio ‘Machete’ Gomez’ washed Parainema quickly became a standout coffee for us when we first tasted it three years ago. Since then, his Parainema trees have matured, increasing sweetness and flavor complexity. Processing using the washed method has preserved the inherent crisp acidity of the Parainema variety, highlighting notes of grapefruit and white florals. We are getting ready for a big 2020 with Ovidio. Expect some exotic flavors to shoot out of Finca El Paraiso and into your cups!",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
652e7d959885684c7b13a867,https://proudmarycoffee.com//products/honduras-rodin-moreno-pacas-catimor-washed-single-origin,Honduras | Rodin Moreno | Pacas & Catimor | Washed,False,15.00,64e5b0922a0096c6f9935333,https://cdn.shopify.com/s/files/1/1939/4095/products/Rodin_Moreno_Image.jpg?v=1519696994,2023-10-17T14:27:01.563Z,2023-10-17 14:27:01,Honduras,1730 masl,"['espresso', 'filter']","Mixed, Pacas and Catimor",El Cedral,,Rodin Moreno,"Milk chocolate, blackberry, nectarine, and apricot","Washed. Cherry is pulped, fermented and washed removing all sticky mucilage. This creates a vibrant, sweet and clean cup.",,64e5b0922a0096c6f9935333,Proud Mary Coffee,https://proudmarycoffee.com/,https://proudmarycoffee.com/collections/all-coffee,USD,2023-10-17T14:45:53.281Z,,,,,,,,,,,,
